Confirmed Cumulative,Deaths Cumulative,Date,Confirmed Daily,Deaths Daily,Confirmed Cumulative / Capita,Deaths Cumulative / Capita,Confirmed Daily / Capita,Deaths Daily / Capita,Median Income,Population,Land Area (km2),Population Density
4570,89,2020.04.12,4570,89,0.0457,0.00089,0.0457,0.00089,57341,10439388,125920,82.9
4886,94,2020.04.13,316,5,0.04886,0.00094,0.00316,5e-05,57341,10439388,125920,82.9
5113,112,2020.04.14,227,18,0.05113,0.00112,0.00227,0.00018,57341,10439388,125920,82.9
5340,130,2020.04.15,227,18,0.0534,0.0013,0.00227,0.00018,57341,10439388,125920,82.9
5639,150,2020.04.16,299,20,0.05639,0.0015,0.00299,0.0002,57341,10439388,125920,82.9
6045,177,2020.04.17,406,27,0.06045,0.00177,0.00406,0.00027,57341,10439388,125920,82.9
6328,187,2020.04.18,283,10,0.06328,0.00187,0.00283,0.0001,57341,10439388,125920,82.9
6601,200,2020.04.19,273,13,0.06601,0.002,0.00273,0.00013,57341,10439388,125920,82.9
6895,218,2020.04.20,294,18,0.06895,0.00218,0.00294,0.00018,57341,10439388,125920,82.9
7134,245,2020.04.21,239,27,0.07134,0.00245,0.00239,0.00027,57341,10439388,125920,82.9
7495,265,2020.04.22,361,20,0.07495,0.00265,0.00361,0.0002,57341,10439388,125920,82.9
7820,281,2020.04.23,325,16,0.0782,0.00281,0.00325,0.00016,57341,10439388,125920,82.9
8290,294,2020.04.24,470,13,0.0829,0.00294,0.0047,0.00013,57341,10439388,125920,82.9
8768,305,2020.04.25,478,11,0.08768,0.00305,0.00478,0.00011,57341,10439388,125920,82.9
8997,324,2020.04.26,229,19,0.08997,0.00324,0.00229,0.00019,57341,10439388,125920,82.9
9321,340,2020.04.27,324,16,0.09321,0.0034,0.00324,0.00016,57341,10439388,125920,82.9
9755,363,2020.04.28,434,23,0.09755,0.00363,0.00434,0.00023,57341,10439388,125920,82.9
10180,382,2020.04.29,425,19,0.1018,0.00382,0.00425,0.00019,57341,10439388,125920,82.9
10754,406,2020.04.30,574,24,0.10754,0.00406,0.00574,0.00024,57341,10439388,125920,82.9
11070,419,2020.05.01,316,13,0.1107,0.00419,0.00316,0.00013,57341,10439388,125920,82.9
11588,431,2020.05.02,518,12,0.11588,0.00431,0.00518,0.00012,57341,10439388,125920,82.9
11770,434,2020.05.03,182,3,0.1177,0.00434,0.00182,3e-05,57341,10439388,125920,82.9
11971,442,2020.05.04,201,8,0.11971,0.00442,0.00201,8e-05,57341,10439388,125920,82.9
12510,472,2020.05.05,539,30,0.1251,0.00472,0.00539,0.0003,57341,10439388,125920,82.9
13053,492,2020.05.06,543,20,0.13053,0.00492,0.00543,0.0002,57341,10439388,125920,82.9
13540,513,2020.05.07,487,21,0.1354,0.00513,0.00487,0.00021,57341,10439388,125920,82.9
14006,530,2020.05.08,466,17,0.14006,0.0053,0.00466,0.00017,57341,10439388,125920,82.9
14478,551,2020.05.09,472,21,0.14478,0.00551,0.00472,0.00021,57341,10439388,125920,82.9
14938,564,2020.05.10,460,13,0.14938,0.00564,0.0046,0.00013,57341,10439388,125920,82.9
15274,575,2020.05.11,336,11,0.15274,0.00575,0.00336,0.00011,57341,10439388,125920,82.9
15622,600,2020.05.12,348,25,0.15622,0.006,0.00348,0.00025,57341,10439388,125920,82.9
16352,625,2020.05.13,730,25,0.16352,0.00625,0.0073,0.00025,57341,10439388,125920,82.9
16968,641,2020.05.14,616,16,0.16968,0.00641,0.00616,0.00016,57341,10439388,125920,82.9
17494,667,2020.05.15,526,26,0.17494,0.00667,0.00526,0.00026,57341,10439388,125920,82.9
18130,676,2020.05.16,636,9,0.1813,0.00676,0.00636,9e-05,57341,10439388,125920,82.9
18673,686,2020.05.17,543,10,0.18673,0.00686,0.00543,0.0001,57341,10439388,125920,82.9
19207,693,2020.05.18,534,7,0.19207,0.00693,0.00534,7e-05,57341,10439388,125920,82.9
19239,693,2020.05.19,32,0,0.19239,0.00693,0.00032,0.0,57341,10439388,125920,82.9
20262,726,2020.05.20,1023,33,0.20262,0.00726,0.01023,0.00033,57341,10439388,125920,82.9
20512,728,2020.05.21,250,2,0.20512,0.00728,0.0025,2e-05,57341,10439388,125920,82.9
22110,775,2020.05.22,1598,47,0.2211,0.00775,0.01598,0.00047,57341,10439388,125920,82.9
22864,778,2020.05.23,754,3,0.22864,0.00778,0.00754,3e-05,57341,10439388,125920,82.9
23365,784,2020.05.24,501,6,0.23365,0.00784,0.00501,6e-05,57341,10439388,125920,82.9
24057,790,2020.05.25,692,6,0.24057,0.0079,0.00692,6e-05,57341,10439388,125920,82.9
24455,801,2020.05.26,398,11,0.24455,0.00801,0.00398,0.00011,57341,10439388,125920,82.9
24916,844,2020.05.27,461,43,0.24916,0.00844,0.00461,0.00043,57341,10439388,125920,82.9
25800,876,2020.05.28,884,32,0.258,0.00876,0.00884,0.00032,57341,10439388,125920,82.9
26885,919,2020.05.29,1085,43,0.26885,0.00919,0.01085,0.00043,57341,10439388,125920,82.9
27794,929,2020.05.30,909,10,0.27794,0.00929,0.00909,0.0001,57341,10439388,125920,82.9
28785,937,2020.05.31,991,8,0.28785,0.00937,0.00991,8e-05,57341,10439388,125920,82.9
29592,948,2020.06.01,807,11,0.29592,0.00948,0.00807,0.00011,57341,10439388,125920,82.9
30023,961,2020.06.02,431,13,0.30023,0.00961,0.00431,0.00013,57341,10439388,125920,82.9
31276,999,2020.06.03,1253,38,0.31276,0.00999,0.01253,0.00038,57341,10439388,125920,82.9
32075,1006,2020.06.04,799,7,0.32075,0.01006,0.00799,7e-05,57341,10439388,125920,82.9
33295,1015,2020.06.05,1220,9,0.33295,0.01015,0.0122,9e-05,57341,10439388,125920,82.9
34718,1028,2020.06.06,1423,13,0.34718,0.01028,0.01423,0.00013,57341,10439388,125920,82.9
35625,1032,2020.06.07,907,4,0.35625,0.01032,0.00907,4e-05,57341,10439388,125920,82.9
36517,1041,2020.06.08,892,9,0.36517,0.01041,0.00892,9e-05,57341,10439388,125920,82.9
37227,1068,2020.06.09,710,27,0.37227,0.01068,0.0071,0.00027,57341,10439388,125920,82.9
38473,1090,2020.06.10,1246,22,0.38473,0.0109,0.01246,0.00022,57341,10439388,125920,82.9
39584,1106,2020.06.11,1111,16,0.39584,0.01106,0.01111,0.00016,57341,10439388,125920,82.9
41417,1121,2020.06.12,1833,15,0.41417,0.01121,0.01833,0.00015,57341,10439388,125920,82.9
42845,1127,2020.06.13,1428,6,0.42845,0.01127,0.01428,6e-05,57341,10439388,125920,82.9
44264,1132,2020.06.14,1419,5,0.44264,0.01132,0.01419,5e-05,57341,10439388,125920,82.9
45114,1140,2020.06.15,850,8,0.45114,0.0114,0.0085,8e-05,57341,10439388,125920,82.9
45907,1169,2020.06.16,793,29,0.45907,0.01169,0.00793,0.00029,57341,10439388,125920,82.9
46934,1181,2020.06.17,1027,12,0.46934,0.01181,0.01027,0.00012,57341,10439388,125920,82.9
48167,1188,2020.06.18,1233,7,0.48167,0.01188,0.01233,7e-05,57341,10439388,125920,82.9
49785,1202,2020.06.19,1618,14,0.49785,0.01202,0.01618,0.00014,57341,10439388,125920,82.9
51390,1215,2020.06.20,1605,13,0.5139,0.01215,0.01605,0.00013,57341,10439388,125920,82.9
52801,1223,2020.06.21,1411,8,0.52801,0.01223,0.01411,8e-05,57341,10439388,125920,82.9
53964,1278,2020.06.22,1163,55,0.53964,0.01278,0.01163,0.00055,57341,10439388,125920,82.9
54639,1296,2020.06.23,675,18,0.54639,0.01296,0.00675,0.00018,57341,10439388,125920,82.9
56527,1325,2020.06.24,1888,29,0.56527,0.01325,0.01888,0.00029,57341,10439388,125920,82.9
57472,1336,2020.06.25,945,11,0.57472,0.01336,0.00945,0.00011,57341,10439388,125920,82.9
59158,1348,2020.06.26,1686,12,0.59158,0.01348,0.01686,0.00012,57341,10439388,125920,82.9
60812,1353,2020.06.27,1654,5,0.60812,0.01353,0.01654,5e-05,57341,10439388,125920,82.9
62248,1352,2020.06.28,1436,-1,0.62248,0.01352,0.01436,-1e-05,57341,10439388,125920,82.9
63736,1357,2020.06.29,1488,5,0.63736,0.01357,0.01488,5e-05,57341,10439388,125920,82.9
65327,1380,2020.06.30,1591,23,0.65327,0.0138,0.01591,0.00023,57341,10439388,125920,82.9
66751,1398,2020.07.01,1424,18,0.66751,0.01398,0.01424,0.00018,57341,10439388,125920,82.9
68216,1409,2020.07.02,1465,11,0.68216,0.01409,0.01465,0.00011,57341,10439388,125920,82.9
70262,1419,2020.07.03,2046,10,0.70262,0.01419,0.02046,0.0001,57341,10439388,125920,82.9
71670,1422,2020.07.04,1408,3,0.7167,0.01422,0.01408,3e-05,57341,10439388,125920,82.9
72992,1423,2020.07.05,1322,1,0.72992,0.01423,0.01322,1e-05,57341,10439388,125920,82.9
74775,1432,2020.07.06,1783,9,0.74775,0.01432,0.01783,9e-05,57341,10439388,125920,82.9
76290,1446,2020.07.07,1515,14,0.7629,0.01446,0.01515,0.00014,57341,10439388,125920,82.9
77687,1462,2020.07.08,1397,16,0.77687,0.01462,0.01397,0.00016,57341,10439388,125920,82.9
79656,1477,2020.07.09,1969,15,0.79656,0.01477,0.01969,0.00015,57341,10439388,125920,82.9
82032,1497,2020.07.10,2376,20,0.82032,0.01497,0.02376,0.0002,57341,10439388,125920,82.9
83906,1513,2020.07.11,1874,16,0.83906,0.01513,0.01874,0.00016,57341,10439388,125920,82.9
85771,1522,2020.07.12,1865,9,0.85771,0.01522,0.01865,9e-05,57341,10439388,125920,82.9
87669,1529,2020.07.13,1898,7,0.87669,0.01529,0.01898,7e-05,57341,10439388,125920,82.9
90000,1571,2020.07.14,2331,42,0.9,0.01571,0.02331,0.00042,57341,10439388,125920,82.9
91837,1589,2020.07.15,1837,18,0.91837,0.01589,0.01837,0.00018,57341,10439388,125920,82.9
93708,1607,2020.07.16,1871,18,0.93708,0.01607,0.01871,0.00018,57341,10439388,125920,82.9
95570,1623,2020.07.17,1862,16,0.9557,0.01623,0.01862,0.00016,57341,10439388,125920,82.9
98092,1648,2020.07.18,2522,25,0.98092,0.01648,0.02522,0.00025,57341,10439388,125920,82.9
99803,1652,2020.07.19,1711,4,0.99803,0.01652,0.01711,4e-05,57341,10439388,125920,82.9
101231,1677,2020.07.20,1428,25,1.01231,0.01677,0.01428,0.00025,57341,10439388,125920,82.9
103216,1705,2020.07.21,1985,28,1.03216,0.01705,0.01985,0.00028,57341,10439388,125920,82.9
105276,1732,2020.07.22,2060,27,1.05276,0.01732,0.0206,0.00027,57341,10439388,125920,82.9
107125,1756,2020.07.23,1849,24,1.07125,0.01756,0.01849,0.00024,57341,10439388,125920,82.9
109728,1789,2020.07.24,2603,33,1.09728,0.01789,0.02603,0.00033,57341,10439388,125920,82.9
111421,1811,2020.07.25,1693,22,1.11421,0.01811,0.01693,0.00022,57341,10439388,125920,82.9
112937,1817,2020.07.26,1516,6,1.12937,0.01817,0.01516,6e-05,57341,10439388,125920,82.9
114916,1838,2020.07.27,1979,21,1.14916,0.01838,0.01979,0.00021,57341,10439388,125920,82.9
116700,1860,2020.07.28,1784,22,1.167,0.0186,0.01784,0.00022,57341,10439388,125920,82.9
118387,1888,2020.07.29,1687,28,1.18387,0.01888,0.01687,0.00028,57341,10439388,125920,82.9
120532,1922,2020.07.30,2145,34,1.20532,0.01922,0.02145,0.00034,57341,10439388,125920,82.9
122298,1942,2020.07.31,1766,20,1.22298,0.01942,0.01766,0.0002,57341,10439388,125920,82.9
124006,1979,2020.08.01,1708,37,1.24006,0.01979,0.01708,0.00037,57341,10439388,125920,82.9
125330,1983,2020.08.02,1324,4,1.2533,0.01983,0.01324,4e-05,57341,10439388,125920,82.9
127630,2043,2020.08.03,2300,60,1.2763,0.02043,0.023,0.0006,57341,10439388,125920,82.9
128715,2061,2020.08.04,1085,18,1.28715,0.02061,0.01085,0.00018,57341,10439388,125920,82.9
129733,2085,2020.08.05,1018,24,1.29733,0.02085,0.01018,0.00024,57341,10439388,125920,82.9
131802,2126,2020.08.06,2069,41,1.31802,0.02126,0.02069,0.00041,57341,10439388,125920,82.9
133337,2160,2020.08.07,1535,34,1.33337,0.0216,0.01535,0.00034,57341,10439388,125920,82.9
134948,2184,2020.08.08,1611,24,1.34948,0.02184,0.01611,0.00024,57341,10439388,125920,82.9
136346,2192,2020.08.09,1398,8,1.36346,0.02192,0.01398,8e-05,57341,10439388,125920,82.9
137562,2199,2020.08.10,1216,7,1.37562,0.02199,0.01216,7e-05,57341,10439388,125920,82.9
138743,2248,2020.08.11,1181,49,1.38743,0.02248,0.01181,0.00049,57341,10439388,125920,82.9
139739,2280,2020.08.12,996,32,1.39739,0.0228,0.00996,0.00032,57341,10439388,125920,82.9
140824,2287,2020.08.13,1085,7,1.40824,0.02287,0.01085,7e-05,57341,10439388,125920,82.9
142170,2313,2020.08.14,1346,26,1.4217,0.02313,0.01346,0.00026,57341,10439388,125920,82.9
143704,2343,2020.08.15,1534,30,1.43704,0.02343,0.01534,0.0003,57341,10439388,125920,82.9
144952,2347,2020.08.16,1248,4,1.44952,0.02347,0.01248,4e-05,57341,10439388,125920,82.9
145516,2348,2020.08.17,564,1,1.45516,0.02348,0.00564,1e-05,57341,10439388,125920,82.9
146779,2396,2020.08.18,1263,48,1.46779,0.02396,0.01263,0.00048,57341,10439388,125920,82.9
147925,2431,2020.08.19,1146,35,1.47925,0.02431,0.01146,0.00035,57341,10439388,125920,82.9
149904,2465,2020.08.20,1979,34,1.49904,0.02465,0.01979,0.00034,57341,10439388,125920,82.9
151910,2494,2020.08.21,2006,29,1.5191,0.02494,0.02006,0.00029,57341,10439388,125920,82.9
153640,2521,2020.08.22,1730,27,1.5364,0.02521,0.0173,0.00027,57341,10439388,125920,82.9
155113,2531,2020.08.23,1473,10,1.55113,0.02531,0.01473,0.0001,57341,10439388,125920,82.9
156396,2535,2020.08.24,1283,4,1.56396,0.02535,0.01283,4e-05,57341,10439388,125920,82.9
157741,2570,2020.08.25,1345,35,1.57741,0.0257,0.01345,0.00035,57341,10439388,125920,82.9
158985,2606,2020.08.26,1244,36,1.58985,0.02606,0.01244,0.00036,57341,10439388,125920,82.9
161076,2630,2020.08.27,2091,24,1.61076,0.0263,0.02091,0.00024,57341,10439388,125920,82.9
162491,2652,2020.08.28,1415,22,1.62491,0.02652,0.01415,0.00022,57341,10439388,125920,82.9
165076,2683,2020.08.29,2585,31,1.65076,0.02683,0.02585,0.00031,57341,10439388,125920,82.9
166127,2692,2020.08.30,1051,9,1.66127,0.02692,0.01051,9e-05,57341,10439388,125920,82.9
167309,2702,2020.08.31,1182,10,1.67309,0.02702,0.01182,0.0001,57341,10439388,125920,82.9
169424,2741,2020.09.01,2115,39,1.69424,0.02741,0.02115,0.00039,57341,10439388,125920,82.9
170553,2779,2020.09.02,1129,38,1.70553,0.02779,0.01129,0.00038,57341,10439388,125920,82.9
172201,2803,2020.09.03,1648,24,1.72201,0.02803,0.01648,0.00024,57341,10439388,125920,82.9
174253,2839,2020.09.04,2052,36,1.74253,0.02839,0.02052,0.00036,57341,10439388,125920,82.9
175815,2889,2020.09.05,1562,50,1.75815,0.02889,0.01562,0.0005,57341,10439388,125920,82.9
176901,2890,2020.09.06,1086,1,1.76901,0.0289,0.01086,1e-05,57341,10439388,125920,82.9
177919,2897,2020.09.07,1018,7,1.77919,0.02897,0.01018,7e-05,57341,10439388,125920,82.9
178635,2909,2020.09.08,716,12,1.78635,0.02909,0.00716,0.00012,57341,10439388,125920,82.9
179536,2958,2020.09.09,901,49,1.79536,0.02958,0.00901,0.00049,57341,10439388,125920,82.9
180754,2990,2020.09.10,1218,32,1.80754,0.0299,0.01218,0.00032,57341,10439388,125920,82.9
182286,3023,2020.09.11,1532,33,1.82286,0.03023,0.01532,0.00033,57341,10439388,125920,82.9
183738,3047,2020.09.12,1452,24,1.83738,0.03047,0.01452,0.00024,57341,10439388,125920,82.9
184936,3052,2020.09.13,1198,5,1.84936,0.03052,0.01198,5e-05,57341,10439388,125920,82.9
185780,3060,2020.09.14,844,8,1.8578,0.0306,0.00844,8e-05,57341,10439388,125920,82.9
186887,3111,2020.09.15,1107,51,1.86887,0.03111,0.01107,0.00051,57341,10439388,125920,82.9
188024,3149,2020.09.16,1137,38,1.88024,0.03149,0.01137,0.00038,57341,10439388,125920,82.9
189576,3180,2020.09.17,1552,31,1.89576,0.0318,0.01552,0.00031,57341,10439388,125920,82.9
190973,3207,2020.09.18,1397,27,1.90973,0.03207,0.01397,0.00027,57341,10439388,125920,82.9
192247,3235,2020.09.19,1274,28,1.92247,0.03235,0.01274,0.00028,57341,10439388,125920,82.9
193547,3243,2020.09.20,1300,8,1.93547,0.03243,0.013,8e-05,57341,10439388,125920,82.9
194355,3247,2020.09.21,808,4,1.94355,0.03247,0.00808,4e-05,57341,10439388,125920,82.9
195548,3286,2020.09.22,1193,39,1.95548,0.03286,0.01193,0.00039,57341,10439388,125920,82.9
196500,3316,2020.09.23,952,30,1.965,0.03316,0.00952,0.0003,57341,10439388,125920,82.9
198187,3356,2020.09.24,1687,40,1.98187,0.03356,0.01687,0.0004,57341,10439388,125920,82.9
204330,3409,2020.09.25,6143,53,2.0433,0.03409,0.06143,0.00053,57341,10439388,125920,82.9
206060,3440,2020.09.26,1730,31,2.0606,0.0344,0.0173,0.00031,57341,10439388,125920,82.9
207349,3441,2020.09.27,1289,1,2.07349,0.03441,0.01289,1e-05,57341,10439388,125920,82.9
208226,3445,2020.09.28,877,4,2.08226,0.03445,0.00877,4e-05,57341,10439388,125920,82.9
209136,3494,2020.09.29,910,49,2.09136,0.03494,0.0091,0.00049,57341,10439388,125920,82.9
210632,3532,2020.09.30,1496,38,2.10632,0.03532,0.01496,0.00038,57341,10439388,125920,82.9
212898,3579,2020.10.01,2266,47,2.12898,0.03579,0.02266,0.00047,57341,10439388,125920,82.9
214684,3608,2020.10.02,1786,29,2.14684,0.03608,0.01786,0.00029,57341,10439388,125920,82.9
216886,3629,2020.10.03,2202,21,2.16886,0.03629,0.02202,0.00021,57341,10439388,125920,82.9
217496,3634,2020.10.04,610,5,2.17496,0.03634,0.0061,5e-05,57341,10439388,125920,82.9
219754,3637,2020.10.05,2258,3,2.19754,0.03637,0.02258,3e-05,57341,10439388,125920,82.9
221258,3670,2020.10.06,1504,33,2.21258,0.0367,0.01504,0.00033,57341,10439388,125920,82.9
222969,3693,2020.10.07,1711,23,2.22969,0.03693,0.01711,0.00023,57341,10439388,125920,82.9
225397,3722,2020.10.08,2428,29,2.25397,0.03722,0.02428,0.00029,57341,10439388,125920,82.9
227431,3747,2020.10.09,2034,25,2.27431,0.03747,0.02034,0.00025,57341,10439388,125920,82.9
229752,3765,2020.10.10,2321,18,2.29752,0.03765,0.02321,0.00018,57341,10439388,125920,82.9
231471,3770,2020.10.11,1719,5,2.31471,0.0377,0.01719,5e-05,57341,10439388,125920,82.9
232747,3773,2020.10.12,1276,3,2.32747,0.03773,0.01276,3e-05,57341,10439388,125920,82.9
234481,3816,2020.10.13,1734,43,2.34481,0.03816,0.01734,0.00043,57341,10439388,125920,82.9
236407,3856,2020.10.14,1926,40,2.36407,0.03856,0.01926,0.0004,57341,10439388,125920,82.9
238939,3874,2020.10.15,2532,18,2.38939,0.03874,0.02532,0.00018,57341,10439388,125920,82.9
241623,3910,2020.10.16,2684,36,2.41623,0.0391,0.02684,0.00036,57341,10439388,125920,82.9
243725,3929,2020.10.17,2102,19,2.43725,0.03929,0.02102,0.00019,57341,10439388,125920,82.9
246028,3934,2020.10.18,2303,5,2.46028,0.03934,0.02303,5e-05,57341,10439388,125920,82.9
247172,3939,2020.10.19,1144,5,2.47172,0.03939,0.01144,5e-05,57341,10439388,125920,82.9
248750,3992,2020.10.20,1578,53,2.4875,0.03992,0.01578,0.00053,57341,10439388,125920,82.9
250592,4032,2020.10.21,1842,40,2.50592,0.04032,0.01842,0.0004,57341,10439388,125920,82.9
252992,4082,2020.10.22,2400,50,2.52992,0.04082,0.024,0.0005,57341,10439388,125920,82.9
255708,4114,2020.10.23,2716,32,2.55708,0.04114,0.02716,0.00032,57341,10439388,125920,82.9
258292,4144,2020.10.24,2584,30,2.58292,0.04144,0.02584,0.0003,57341,10439388,125920,82.9
260099,4157,2020.10.25,1807,13,2.60099,0.04157,0.01807,0.00013,57341,10439388,125920,82.9
261742,4170,2020.10.26,1643,13,2.61742,0.0417,0.01643,0.00013,57341,10439388,125920,82.9
263883,4211,2020.10.27,2141,41,2.63883,0.04211,0.02141,0.00041,57341,10439388,125920,82.9
266136,4245,2020.10.28,2253,34,2.66136,0.04245,0.02253,0.00034,57341,10439388,125920,82.9
269021,4283,2020.10.29,2885,38,2.69021,0.04283,0.02885,0.00038,57341,10439388,125920,82.9
271830,4332,2020.10.30,2809,49,2.7183,0.04332,0.02809,0.00049,57341,10439388,125920,82.9
274635,4378,2020.10.31,2805,46,2.74635,0.04378,0.02805,0.00046,57341,10439388,125920,82.9
276692,4383,2020.11.01,2057,5,2.76692,0.04383,0.02057,5e-05,57341,10439388,125920,82.9
278028,4390,2020.11.02,1336,7,2.78028,0.0439,0.01336,7e-05,57341,10439388,125920,82.9
280377,4457,2020.11.03,2349,67,2.80377,0.04457,0.02349,0.00067,57341,10439388,125920,82.9
282802,4507,2020.11.04,2425,50,2.82802,0.04507,0.02425,0.0005,57341,10439388,125920,82.9
285661,4548,2020.11.05,2859,41,2.85661,0.04548,0.02859,0.00041,57341,10439388,125920,82.9
288569,4582,2020.11.06,2908,34,2.88569,0.04582,0.02908,0.00034,57341,10439388,125920,82.9
291245,4605,2020.11.07,2676,23,2.91245,0.04605,0.02676,0.00023,57341,10439388,125920,82.9
293339,4607,2020.11.08,2094,2,2.93339,0.04607,0.02094,2e-05,57341,10439388,125920,82.9
294860,4615,2020.11.09,1521,8,2.9486,0.04615,0.01521,8e-05,57341,10439388,125920,82.9
297442,4660,2020.11.10,2582,45,2.97442,0.0466,0.02582,0.00045,57341,10439388,125920,82.9
300561,4698,2020.11.11,3119,38,3.00561,0.04698,0.03119,0.00038,57341,10439388,125920,82.9
303454,4706,2020.11.12,2893,8,3.03454,0.04706,0.02893,8e-05,57341,10439388,125920,82.9
305233,4720,2020.11.13,1779,14,3.05233,0.0472,0.01779,0.00014,57341,10439388,125920,82.9
309118,4756,2020.11.14,3885,36,3.09118,0.04756,0.03885,0.00036,57341,10439388,125920,82.9
312235,4806,2020.11.15,3117,50,3.12235,0.04806,0.03117,0.0005,57341,10439388,125920,82.9
314207,4814,2020.11.16,1972,8,3.14207,0.04814,0.01972,8e-05,57341,10439388,125920,82.9
317495,4852,2020.11.17,3288,38,3.17495,0.04852,0.03288,0.00038,57341,10439388,125920,82.9
320862,4898,2020.11.18,3367,46,3.20862,0.04898,0.03367,0.00046,57341,10439388,125920,82.9
325158,4936,2020.11.19,4296,38,3.25158,0.04936,0.04296,0.00038,57341,10439388,125920,82.9
328846,4979,2020.11.20,3688,43,3.28846,0.04979,0.03688,0.00043,57341,10439388,125920,82.9
332261,5005,2020.11.21,3415,26,3.32261,0.05005,0.03415,0.00026,57341,10439388,125920,82.9
336775,5034,2020.11.22,4514,29,3.36775,0.05034,0.04514,0.00029,57341,10439388,125920,82.9
339194,5039,2020.11.23,2419,5,3.39194,0.05039,0.02419,5e-05,57341,10439388,125920,82.9
342294,5074,2020.11.24,3100,35,3.42294,0.05074,0.031,0.00035,57341,10439388,125920,82.9
346506,5138,2020.11.25,4212,64,3.46506,0.05138,0.04212,0.00064,57341,10439388,125920,82.9
346506,5138,2020.11.26,0,0,3.46506,0.05138,0.0,0.0,57341,10439388,125920,82.9
354514,5210,2020.11.27,8008,72,3.54514,0.0521,0.08008,0.00072,57341,10439388,125920,82.9
357958,5219,2020.11.28,3444,9,3.57958,0.05219,0.03444,9e-05,57341,10439388,125920,82.9
361778,5240,2020.11.29,3820,21,3.61778,0.0524,0.0382,0.00021,57341,10439388,125920,82.9
364512,5261,2020.11.30,2734,21,3.64512,0.05261,0.02734,0.00021,57341,10439388,125920,82.9
367395,5284,2020.12.01,2883,23,3.67395,0.05284,0.02883,0.00023,57341,10439388,125920,82.9
371594,5366,2020.12.02,4199,82,3.71594,0.05366,0.04199,0.00082,57341,10439388,125920,82.9
377231,5410,2020.12.03,5637,44,3.77231,0.0541,0.05637,0.00044,57341,10439388,125920,82.9
382534,5467,2020.12.04,5303,57,3.82534,0.05467,0.05303,0.00057,57341,10439388,125920,82.9
388552,5516,2020.12.05,6018,49,3.88552,0.05516,0.06018,0.00049,57341,10439388,125920,82.9
394990,5543,2020.12.06,6438,27,3.9499,0.05543,0.06438,0.00027,57341,10439388,125920,82.9
399362,5560,2020.12.07,4372,17,3.99362,0.0556,0.04372,0.00017,57341,10439388,125920,82.9
404032,5605,2020.12.08,4670,45,4.04032,0.05605,0.0467,0.00045,57341,10439388,125920,82.9
410527,5661,2020.12.09,6495,56,4.10527,0.05661,0.06495,0.00056,57341,10439388,125920,82.9
416083,5714,2020.12.10,5556,53,4.16083,0.05714,0.05556,0.00053,57341,10439388,125920,82.9
423623,5752,2020.12.11,7540,38,4.23623,0.05752,0.0754,0.00038,57341,10439388,125920,82.9
698099,8339,2021.01.21,274476,2587,6.98099,0.08339,2.74476,0.02587,57341,10439388,125920,82.9
705535,8464,2021.01.22,7436,125,7.05535,0.08464,0.07436,0.00125,57341,10439388,125920,82.9
712716,8586,2021.01.23,7181,122,7.12716,0.08586,0.07181,0.00122,57341,10439388,125920,82.9
718812,8695,2021.01.24,6096,109,7.18812,0.08695,0.06096,0.00109,57341,10439388,125920,82.9
723445,8720,2021.01.25,4633,25,7.23445,0.0872,0.04633,0.00025,57341,10439388,125920,82.9
727423,8776,2021.01.26,3978,56,7.27423,0.08776,0.03978,0.00056,57341,10439388,125920,82.9
733010,8915,2021.01.27,5587,139,7.3301,0.08915,0.05587,0.00139,57341,10439388,125920,82.9
739500,9046,2021.01.28,6490,131,7.395,0.09046,0.0649,0.00131,57341,10439388,125920,82.9
746459,9157,2021.01.29,6959,111,7.46459,0.09157,0.06959,0.00111,57341,10439388,125920,82.9
752627,9287,2021.01.30,6168,130,7.52627,0.09287,0.06168,0.0013,57341,10439388,125920,82.9
757526,9335,2021.01.31,4899,48,7.57526,0.09335,0.04899,0.00048,57341,10439388,125920,82.9
761302,9342,2021.02.01,3776,7,7.61302,0.09342,0.03776,7e-05,57341,10439388,125920,82.9
764228,9409,2021.02.02,2926,67,7.64228,0.09409,0.02926,0.00067,57341,10439388,125920,82.9
776307,9578,2021.02.03,12079,169,7.76307,0.09578,0.12079,0.00169,57341,10439388,125920,82.9
781802,9728,2021.02.04,5495,150,7.81802,0.09728,0.05495,0.0015,57341,10439388,125920,82.9
787349,9841,2021.02.05,5547,113,7.87349,0.09841,0.05547,0.00113,57341,10439388,125920,82.9
791521,9926,2021.02.06,4172,85,7.91521,0.09926,0.04172,0.00085,57341,10439388,125920,82.9
796195,9983,2021.02.07,4674,57,7.96195,0.09983,0.04674,0.00057,57341,10439388,125920,82.9
799279,9991,2021.02.08,3084,8,7.99279,0.09991,0.03084,8e-05,57341,10439388,125920,82.9
802065,10046,2021.02.09,2786,55,8.02065,0.10046,0.02786,0.00055,57341,10439388,125920,82.9
805898,10181,2021.02.10,3833,135,8.05898,0.10181,0.03833,0.00135,57341,10439388,125920,82.9
810466,10294,2021.02.11,4568,113,8.10466,0.10294,0.04568,0.00113,57341,10439388,125920,82.9
814594,10376,2021.02.12,4128,82,8.14594,0.10376,0.04128,0.00082,57341,10439388,125920,82.9
818724,10453,2021.02.13,4130,77,8.18724,0.10453,0.0413,0.00077,57341,10439388,125920,82.9
821894,10491,2021.02.14,3170,38,8.21894,0.10491,0.0317,0.00038,57341,10439388,125920,82.9
