Confirmed Cumulative,Deaths Cumulative,Date,Confirmed Daily,Deaths Daily,Confirmed Cumulative / Capita,Deaths Cumulative / Capita,Confirmed Daily / Capita,Deaths Daily / Capita,Median Income,Population,Land Area (km2),Population Density
987105,13320,2023.02.26,0,0,9.87105,0.1332,0.0,0.0,45792,2961279,121531,24.36
987105,13320,2023.02.27,0,0,9.87105,0.1332,0.0,0.0,45792,2961279,121531,24.36
987105,13320,2023.02.28,0,0,9.87105,0.1332,0.0,0.0,45792,2961279,121531,24.36
989282,13351,2023.03.01,2177,31,9.89282,0.13351,0.02177,0.00031,45792,2961279,121531,24.36
989282,13351,2023.03.02,0,0,9.89282,0.13351,0.0,0.0,45792,2961279,121531,24.36
989282,13351,2023.03.03,0,0,9.89282,0.13351,0.0,0.0,45792,2961279,121531,24.36
989282,13351,2023.03.04,0,0,9.89282,0.13351,0.0,0.0,45792,2961279,121531,24.36
989282,13351,2023.03.05,0,0,9.89282,0.13351,0.0,0.0,45792,2961279,121531,24.36
989282,13351,2023.03.06,0,0,9.89282,0.13351,0.0,0.0,45792,2961279,121531,24.36
989282,13351,2023.03.07,0,0,9.89282,0.13351,0.0,0.0,45792,2961279,121531,24.36
990756,13370,2023.03.08,1474,19,9.90756,0.1337,0.01474,0.00019,45792,2961279,121531,24.36
990756,13370,2023.03.09,0,0,9.90756,0.1337,0.0,0.0,45792,2961279,121531,24.36
