Confirmed Cumulative,Deaths Cumulative,Date,Confirmed Daily,Deaths Daily,Confirmed Cumulative / Capita,Deaths Cumulative / Capita,Confirmed Daily / Capita,Deaths Daily / Capita,Median Income,Population,Land Area (km2),Population Density
1535986,17819,2022.01.22,85,0,15.35986,0.17819,0.00085,0.0,85843,7029917,20202,347.98
1535986,17819,2022.01.23,0,0,15.35986,0.17819,0.0,0.0,85843,7029917,20202,347.98
1563019,17900,2022.01.24,27033,81,15.63019,0.179,0.27033,0.00081,85843,7029917,20202,347.98
1571650,18043,2022.01.25,8631,143,15.7165,0.18043,0.08631,0.00143,85843,7029917,20202,347.98
1580605,18131,2022.01.26,8955,88,15.80605,0.18131,0.08955,0.00088,85843,7029917,20202,347.98
1590302,18251,2022.01.27,9697,120,15.90302,0.18251,0.09697,0.0012,85843,7029917,20202,347.98
1598451,18322,2022.01.28,8149,71,15.98451,0.18322,0.08149,0.00071,85843,7029917,20202,347.98
1598451,18322,2022.01.30,0,0,15.98451,0.18322,0.0,0.0,85843,7029917,20202,347.98
1611594,18396,2022.01.31,13143,74,16.11594,0.18396,0.13143,0.00074,85843,7029917,20202,347.98
1614642,18521,2022.02.01,3048,125,16.14642,0.18521,0.03048,0.00125,85843,7029917,20202,347.98
1620268,18605,2022.02.02,5626,84,16.20268,0.18605,0.05626,0.00084,85843,7029917,20202,347.98
1625704,18699,2022.02.03,5436,94,16.25704,0.18699,0.05436,0.00094,85843,7029917,20202,347.98
1630462,18755,2022.02.04,4758,56,16.30462,0.18755,0.04758,0.00056,85843,7029917,20202,347.98
1630462,18755,2022.02.05,0,0,16.30462,0.18755,0.0,0.0,85843,7029917,20202,347.98
1630462,18755,2022.02.06,0,0,16.30462,0.18755,0.0,0.0,85843,7029917,20202,347.98
1637528,18811,2022.02.07,7066,56,16.37528,0.18811,0.07066,0.00056,85843,7029917,20202,347.98
1639656,18921,2022.02.08,2128,110,16.39656,0.18921,0.02128,0.0011,85843,7029917,20202,347.98
1642896,18981,2022.02.09,3240,60,16.42896,0.18981,0.0324,0.0006,85843,7029917,20202,347.98
1645809,19057,2022.02.10,2913,76,16.45809,0.19057,0.02913,0.00076,85843,7029917,20202,347.98
1648656,19106,2022.02.11,2847,49,16.48656,0.19106,0.02847,0.00049,85843,7029917,20202,347.98
1648656,19106,2022.02.12,0,0,16.48656,0.19106,0.0,0.0,85843,7029917,20202,347.98
1648656,19106,2022.02.13,0,0,16.48656,0.19106,0.0,0.0,85843,7029917,20202,347.98
1652829,19163,2022.02.14,4173,57,16.52829,0.19163,0.04173,0.00057,85843,7029917,20202,347.98
1654513,19235,2022.02.15,1684,72,16.54513,0.19235,0.01684,0.00072,85843,7029917,20202,347.98
1656412,19279,2022.02.16,1899,44,16.56412,0.19279,0.01899,0.00044,85843,7029917,20202,347.98
1659075,19330,2022.02.17,2663,51,16.59075,0.1933,0.02663,0.00051,85843,7029917,20202,347.98
1661206,19373,2022.02.18,2131,43,16.61206,0.19373,0.02131,0.00043,85843,7029917,20202,347.98
1661206,19373,2022.02.19,0,0,16.61206,0.19373,0.0,0.0,85843,7029917,20202,347.98
1661206,19373,2022.02.20,0,0,16.61206,0.19373,0.0,0.0,85843,7029917,20202,347.98
1661206,19373,2022.02.21,0,0,16.61206,0.19373,0.0,0.0,85843,7029917,20202,347.98
1665586,19401,2022.02.22,4380,28,16.65586,0.19401,0.0438,0.00028,85843,7029917,20202,347.98
1666622,19521,2022.02.23,1036,120,16.66622,0.19521,0.01036,0.0012,85843,7029917,20202,347.98
1668242,19562,2022.02.24,1620,41,16.68242,0.19562,0.0162,0.00041,85843,7029917,20202,347.98
1669594,19614,2022.02.26,1352,52,16.69594,0.19614,0.01352,0.00052,85843,7029917,20202,347.98
1669594,19614,2022.02.27,0,0,16.69594,0.19614,0.0,0.0,85843,7029917,20202,347.98
1671292,19644,2022.02.28,1698,30,16.71292,0.19644,0.01698,0.0003,85843,7029917,20202,347.98
1672594,19707,2022.03.01,1302,63,16.72594,0.19707,0.01302,0.00063,85843,7029917,20202,347.98
1673611,19743,2022.03.02,1017,36,16.73611,0.19743,0.01017,0.00036,85843,7029917,20202,347.98
1675767,19809,2022.03.04,2156,66,16.75767,0.19809,0.02156,0.00066,85843,7029917,20202,347.98
1675767,19809,2022.03.05,0,0,16.75767,0.19809,0.0,0.0,85843,7029917,20202,347.98
1675767,19809,2022.03.06,0,0,16.75767,0.19809,0.0,0.0,85843,7029917,20202,347.98
1677619,19831,2022.03.07,1852,22,16.77619,0.19831,0.01852,0.00022,85843,7029917,20202,347.98
1678247,19897,2022.03.08,628,66,16.78247,0.19897,0.00628,0.00066,85843,7029917,20202,347.98
1679034,19929,2022.03.09,787,32,16.79034,0.19929,0.00787,0.00032,85843,7029917,20202,347.98
1679921,19953,2022.03.10,887,24,16.79921,0.19953,0.00887,0.00024,85843,7029917,20202,347.98
1680673,19972,2022.03.12,752,19,16.80673,0.19972,0.00752,0.00019,85843,7029917,20202,347.98
1680673,19972,2022.03.13,0,0,16.80673,0.19972,0.0,0.0,85843,7029917,20202,347.98
1682693,19981,2022.03.14,2020,9,16.82693,0.19981,0.0202,9e-05,85843,7029917,20202,347.98
1683224,19997,2022.03.15,531,16,16.83224,0.19997,0.00531,0.00016,85843,7029917,20202,347.98
1684036,20012,2022.03.16,812,15,16.84036,0.20012,0.00812,0.00015,85843,7029917,20202,347.98
1685055,20023,2022.03.17,1019,11,16.85055,0.20023,0.01019,0.00011,85843,7029917,20202,347.98
1685937,20029,2022.03.18,882,6,16.85937,0.20029,0.00882,6e-05,85843,7029917,20202,347.98
1685937,20029,2022.03.19,0,0,16.85937,0.20029,0.0,0.0,85843,7029917,20202,347.98
1685937,20029,2022.03.20,0,0,16.85937,0.20029,0.0,0.0,85843,7029917,20202,347.98
1687720,20041,2022.03.21,1783,12,16.8772,0.20041,0.01783,0.00012,85843,7029917,20202,347.98
1688534,20056,2022.03.22,814,15,16.88534,0.20056,0.00814,0.00015,85843,7029917,20202,347.98
1689750,20058,2022.03.23,1216,2,16.8975,0.20058,0.01216,2e-05,85843,7029917,20202,347.98
1690983,20063,2022.03.24,1233,5,16.90983,0.20063,0.01233,5e-05,85843,7029917,20202,347.98
1692177,20072,2022.03.25,1194,9,16.92177,0.20072,0.01194,9e-05,85843,7029917,20202,347.98
1692177,20072,2022.03.26,0,0,16.92177,0.20072,0.0,0.0,85843,7029917,20202,347.98
1692177,20072,2022.03.27,0,0,16.92177,0.20072,0.0,0.0,85843,7029917,20202,347.98
1694801,20081,2022.03.28,2624,9,16.94801,0.20081,0.02624,9e-05,85843,7029917,20202,347.98
1695750,20097,2022.03.29,949,16,16.9575,0.20097,0.00949,0.00016,85843,7029917,20202,347.98
1697165,20098,2022.03.30,1415,1,16.97165,0.20098,0.01415,1e-05,85843,7029917,20202,347.98
1698761,20105,2022.03.31,1596,7,16.98761,0.20105,0.01596,7e-05,85843,7029917,20202,347.98
1700361,20115,2022.04.01,1600,10,17.00361,0.20115,0.016,0.0001,85843,7029917,20202,347.98
1700361,20115,2022.04.02,0,0,17.00361,0.20115,0.0,0.0,85843,7029917,20202,347.98
1700361,20115,2022.04.03,0,0,17.00361,0.20115,0.0,0.0,85843,7029917,20202,347.98
1703457,20121,2022.04.04,3096,6,17.03457,0.20121,0.03096,6e-05,85843,7029917,20202,347.98
1704668,20134,2022.04.05,1211,13,17.04668,0.20134,0.01211,0.00013,85843,7029917,20202,347.98
1706160,20134,2022.04.06,1492,0,17.0616,0.20134,0.01492,0.0,85843,7029917,20202,347.98
1708136,20141,2022.04.07,1976,7,17.08136,0.20141,0.01976,7e-05,85843,7029917,20202,347.98
1709900,20143,2022.04.08,1764,2,17.099,0.20143,0.01764,2e-05,85843,7029917,20202,347.98
1709900,20143,2022.04.09,0,0,17.099,0.20143,0.0,0.0,85843,7029917,20202,347.98
1709900,20143,2022.04.10,0,0,17.099,0.20143,0.0,0.0,85843,7029917,20202,347.98
1714167,20154,2022.04.11,4267,11,17.14167,0.20154,0.04267,0.00011,85843,7029917,20202,347.98
1716149,20166,2022.04.12,1982,12,17.16149,0.20166,0.01982,0.00012,85843,7029917,20202,347.98
1718387,20167,2022.04.13,2238,1,17.18387,0.20167,0.02238,1e-05,85843,7029917,20202,347.98
1721642,20169,2022.04.14,3255,2,17.21642,0.20169,0.03255,2e-05,85843,7029917,20202,347.98
1724369,20176,2022.04.15,2727,7,17.24369,0.20176,0.02727,7e-05,85843,7029917,20202,347.98
1724369,20176,2022.04.16,0,0,17.24369,0.20176,0.0,0.0,85843,7029917,20202,347.98
1724369,20176,2022.04.17,0,0,17.24369,0.20176,0.0,0.0,85843,7029917,20202,347.98
1724369,20176,2022.04.18,0,0,17.24369,0.20176,0.0,0.0,85843,7029917,20202,347.98
1731170,20181,2022.04.19,6801,5,17.3117,0.20181,0.06801,5e-05,85843,7029917,20202,347.98
1733156,20208,2022.04.20,1986,27,17.33156,0.20208,0.01986,0.00027,85843,7029917,20202,347.98
1735758,20219,2022.04.21,2602,11,17.35758,0.20219,0.02602,0.00011,85843,7029917,20202,347.98
1738231,20222,2022.04.22,2473,3,17.38231,0.20222,0.02473,3e-05,85843,7029917,20202,347.98
1738231,20222,2022.04.23,0,0,17.38231,0.20222,0.0,0.0,85843,7029917,20202,347.98
1738231,20222,2022.04.24,0,0,17.38231,0.20222,0.0,0.0,85843,7029917,20202,347.98
1743980,20237,2022.04.25,5749,15,17.4398,0.20237,0.05749,0.00015,85843,7029917,20202,347.98
1746596,20238,2022.04.26,2616,1,17.46596,0.20238,0.02616,1e-05,85843,7029917,20202,347.98
1749776,20247,2022.04.27,3180,9,17.49776,0.20247,0.0318,9e-05,85843,7029917,20202,347.98
1753520,20257,2022.04.28,3744,10,17.5352,0.20257,0.03744,0.0001,85843,7029917,20202,347.98
1757103,20263,2022.04.29,3583,6,17.57103,0.20263,0.03583,6e-05,85843,7029917,20202,347.98
1757103,20263,2022.04.30,0,0,17.57103,0.20263,0.0,0.0,85843,7029917,20202,347.98
1757103,20263,2022.05.01,0,0,17.57103,0.20263,0.0,0.0,85843,7029917,20202,347.98
1763854,20280,2022.05.02,6751,17,17.63854,0.2028,0.06751,0.00017,85843,7029917,20202,347.98
1766821,20290,2022.05.03,2967,10,17.66821,0.2029,0.02967,0.0001,85843,7029917,20202,347.98
1770301,20303,2022.05.04,3480,13,17.70301,0.20303,0.0348,0.00013,85843,7029917,20202,347.98
1775311,20316,2022.05.05,5010,13,17.75311,0.20316,0.0501,0.00013,85843,7029917,20202,347.98
1779829,20334,2022.05.06,4518,18,17.79829,0.20334,0.04518,0.00018,85843,7029917,20202,347.98
1779829,20334,2022.05.07,0,0,17.79829,0.20334,0.0,0.0,85843,7029917,20202,347.98
1779829,20334,2022.05.08,0,0,17.79829,0.20334,0.0,0.0,85843,7029917,20202,347.98
1789116,20335,2022.05.09,9287,1,17.89116,0.20335,0.09287,1e-05,85843,7029917,20202,347.98
1792722,20357,2022.05.10,3606,22,17.92722,0.20357,0.03606,0.00022,85843,7029917,20202,347.98
1797308,20365,2022.05.11,4586,8,17.97308,0.20365,0.04586,8e-05,85843,7029917,20202,347.98
1803831,20383,2022.05.12,6523,18,18.03831,0.20383,0.06523,0.00018,85843,7029917,20202,347.98
1809309,20393,2022.05.14,5478,10,18.09309,0.20393,0.05478,0.0001,85843,7029917,20202,347.98
1809309,20393,2022.05.15,0,0,18.09309,0.20393,0.0,0.0,85843,7029917,20202,347.98
1821071,20409,2022.05.16,11762,16,18.21071,0.20409,0.11762,0.00016,85843,7029917,20202,347.98
1825247,20441,2022.05.17,4176,32,18.25247,0.20441,0.04176,0.00032,85843,7029917,20202,347.98
1830028,20453,2022.05.18,4781,12,18.30028,0.20453,0.04781,0.00012,85843,7029917,20202,347.98
1835665,20468,2022.05.19,5637,15,18.35665,0.20468,0.05637,0.00015,85843,7029917,20202,347.98
1840292,20478,2022.05.20,4627,10,18.40292,0.20478,0.04627,0.0001,85843,7029917,20202,347.98
1840292,20478,2022.05.21,0,0,18.40292,0.20478,0.0,0.0,85843,7029917,20202,347.98
1840292,20478,2022.05.22,0,0,18.40292,0.20478,0.0,0.0,85843,7029917,20202,347.98
1848655,20494,2022.05.23,8363,16,18.48655,0.20494,0.08363,0.00016,85843,7029917,20202,347.98
1855500,20544,2022.05.25,6845,50,18.555,0.20544,0.06845,0.0005,85843,7029917,20202,347.98
1859460,20559,2022.05.26,3960,15,18.5946,0.20559,0.0396,0.00015,85843,7029917,20202,347.98
1863077,20574,2022.05.27,3617,15,18.63077,0.20574,0.03617,0.00015,85843,7029917,20202,347.98
1863077,20574,2022.05.28,0,0,18.63077,0.20574,0.0,0.0,85843,7029917,20202,347.98
1863077,20574,2022.05.29,0,0,18.63077,0.20574,0.0,0.0,85843,7029917,20202,347.98
1863077,20574,2022.05.30,0,0,18.63077,0.20574,0.0,0.0,85843,7029917,20202,347.98
1870836,20594,2022.05.31,7759,20,18.70836,0.20594,0.07759,0.0002,85843,7029917,20202,347.98
1873034,20627,2022.06.01,2198,33,18.73034,0.20627,0.02198,0.00033,85843,7029917,20202,347.98
1876130,20650,2022.06.02,3096,23,18.7613,0.2065,0.03096,0.00023,85843,7029917,20202,347.98
1879517,20663,2022.06.03,3387,13,18.79517,0.20663,0.03387,0.00013,85843,7029917,20202,347.98
1879517,20663,2022.06.04,0,0,18.79517,0.20663,0.0,0.0,85843,7029917,20202,347.98
1879517,20663,2022.06.05,0,0,18.79517,0.20663,0.0,0.0,85843,7029917,20202,347.98
1885034,20670,2022.06.06,5517,7,18.85034,0.2067,0.05517,7e-05,85843,7029917,20202,347.98
1887424,20692,2022.06.07,2390,22,18.87424,0.20692,0.0239,0.00022,85843,7029917,20202,347.98
1889548,20709,2022.06.08,2124,17,18.89548,0.20709,0.02124,0.00017,85843,7029917,20202,347.98
1891798,20726,2022.06.09,2250,17,18.91798,0.20726,0.0225,0.00017,85843,7029917,20202,347.98
1894169,20735,2022.06.10,2371,9,18.94169,0.20735,0.02371,9e-05,85843,7029917,20202,347.98
1894169,20735,2022.06.11,0,0,18.94169,0.20735,0.0,0.0,85843,7029917,20202,347.98
1894169,20735,2022.06.12,0,0,18.94169,0.20735,0.0,0.0,85843,7029917,20202,347.98
1898495,20763,2022.06.13,4326,28,18.98495,0.20763,0.04326,0.00028,85843,7029917,20202,347.98
1900376,20789,2022.06.14,1881,26,19.00376,0.20789,0.01881,0.00026,85843,7029917,20202,347.98
1902067,20800,2022.06.15,1691,11,19.02067,0.208,0.01691,0.00011,85843,7029917,20202,347.98
1903932,20809,2022.06.16,1865,9,19.03932,0.20809,0.01865,9e-05,85843,7029917,20202,347.98
1905719,20818,2022.06.17,1787,9,19.05719,0.20818,0.01787,9e-05,85843,7029917,20202,347.98
1905719,20818,2022.06.18,0,0,19.05719,0.20818,0.0,0.0,85843,7029917,20202,347.98
1905719,20818,2022.06.19,0,0,19.05719,0.20818,0.0,0.0,85843,7029917,20202,347.98
1905719,20818,2022.06.20,0,0,19.05719,0.20818,0.0,0.0,85843,7029917,20202,347.98
1910108,20835,2022.06.21,4389,17,19.10108,0.20835,0.04389,0.00017,85843,7029917,20202,347.98
1912004,20874,2022.06.22,1896,39,19.12004,0.20874,0.01896,0.00039,85843,7029917,20202,347.98
1913838,20881,2022.06.23,1834,7,19.13838,0.20881,0.01834,7e-05,85843,7029917,20202,347.98
1915764,20891,2022.06.24,1926,10,19.15764,0.20891,0.01926,0.0001,85843,7029917,20202,347.98
1915764,20891,2022.06.25,0,0,19.15764,0.20891,0.0,0.0,85843,7029917,20202,347.98
1915764,20891,2022.06.26,0,0,19.15764,0.20891,0.0,0.0,85843,7029917,20202,347.98
1919453,20901,2022.06.27,3689,10,19.19453,0.20901,0.03689,0.0001,85843,7029917,20202,347.98
1920969,20910,2022.06.28,1516,9,19.20969,0.2091,0.01516,9e-05,85843,7029917,20202,347.98
1922647,20932,2022.06.29,1678,22,19.22647,0.20932,0.01678,0.00022,85843,7029917,20202,347.98
1924702,20944,2022.06.30,2055,12,19.24702,0.20944,0.02055,0.00012,85843,7029917,20202,347.98
1926543,20953,2022.07.01,1841,9,19.26543,0.20953,0.01841,9e-05,85843,7029917,20202,347.98
1926543,20953,2022.07.02,0,0,19.26543,0.20953,0.0,0.0,85843,7029917,20202,347.98
1926543,20953,2022.07.03,0,0,19.26543,0.20953,0.0,0.0,85843,7029917,20202,347.98
1926543,20953,2022.07.04,0,0,19.26543,0.20953,0.0,0.0,85843,7029917,20202,347.98
1931029,20970,2022.07.05,4486,17,19.31029,0.2097,0.04486,0.00017,85843,7029917,20202,347.98
1932346,20996,2022.07.06,1317,26,19.32346,0.20996,0.01317,0.00026,85843,7029917,20202,347.98
1934384,21014,2022.07.07,2038,18,19.34384,0.21014,0.02038,0.00018,85843,7029917,20202,347.98
1936447,21035,2022.07.08,2063,21,19.36447,0.21035,0.02063,0.00021,85843,7029917,20202,347.98
1936447,21035,2022.07.09,0,0,19.36447,0.21035,0.0,0.0,85843,7029917,20202,347.98
1936447,21035,2022.07.10,0,0,19.36447,0.21035,0.0,0.0,85843,7029917,20202,347.98
1936447,21035,2022.07.11,0,0,19.36447,0.21035,0.0,0.0,85843,7029917,20202,347.98
1936447,21035,2022.07.12,0,0,19.36447,0.21035,0.0,0.0,85843,7029917,20202,347.98
1936447,21035,2022.07.13,0,0,19.36447,0.21035,0.0,0.0,85843,7029917,20202,347.98
1944319,21068,2022.07.14,7872,33,19.44319,0.21068,0.07872,0.00033,85843,7029917,20202,347.98
1944319,21068,2022.07.15,0,0,19.44319,0.21068,0.0,0.0,85843,7029917,20202,347.98
1944319,21068,2022.07.16,0,0,19.44319,0.21068,0.0,0.0,85843,7029917,20202,347.98
1944319,21068,2022.07.17,0,0,19.44319,0.21068,0.0,0.0,85843,7029917,20202,347.98
1944319,21068,2022.07.18,0,0,19.44319,0.21068,0.0,0.0,85843,7029917,20202,347.98
1944319,21068,2022.07.19,0,0,19.44319,0.21068,0.0,0.0,85843,7029917,20202,347.98
1944319,21068,2022.07.20,0,0,19.44319,0.21068,0.0,0.0,85843,7029917,20202,347.98
1955844,21127,2022.07.21,11525,59,19.55844,0.21127,0.11525,0.00059,85843,7029917,20202,347.98
1955844,21127,2022.07.22,0,0,19.55844,0.21127,0.0,0.0,85843,7029917,20202,347.98
1955844,21127,2022.07.23,0,0,19.55844,0.21127,0.0,0.0,85843,7029917,20202,347.98
1955844,21127,2022.07.24,0,0,19.55844,0.21127,0.0,0.0,85843,7029917,20202,347.98
1955844,21127,2022.07.25,0,0,19.55844,0.21127,0.0,0.0,85843,7029917,20202,347.98
1955844,21127,2022.07.26,0,0,19.55844,0.21127,0.0,0.0,85843,7029917,20202,347.98
1955844,21127,2022.07.27,0,0,19.55844,0.21127,0.0,0.0,85843,7029917,20202,347.98
1966919,21176,2022.07.28,11075,49,19.66919,0.21176,0.11075,0.00049,85843,7029917,20202,347.98
1966919,21176,2022.07.29,0,0,19.66919,0.21176,0.0,0.0,85843,7029917,20202,347.98
1966919,21176,2022.07.30,0,0,19.66919,0.21176,0.0,0.0,85843,7029917,20202,347.98
1966919,21176,2022.07.31,0,0,19.66919,0.21176,0.0,0.0,85843,7029917,20202,347.98
1966919,21176,2022.08.01,0,0,19.66919,0.21176,0.0,0.0,85843,7029917,20202,347.98
1966919,21176,2022.08.02,0,0,19.66919,0.21176,0.0,0.0,85843,7029917,20202,347.98
1966919,21176,2022.08.03,0,0,19.66919,0.21176,0.0,0.0,85843,7029917,20202,347.98
1977503,21224,2022.08.04,10584,48,19.77503,0.21224,0.10584,0.00048,85843,7029917,20202,347.98
1977503,21224,2022.08.06,0,0,19.77503,0.21224,0.0,0.0,85843,7029917,20202,347.98
1977503,21224,2022.08.07,0,0,19.77503,0.21224,0.0,0.0,85843,7029917,20202,347.98
1977503,21224,2022.08.08,0,0,19.77503,0.21224,0.0,0.0,85843,7029917,20202,347.98
1977503,21224,2022.08.09,0,0,19.77503,0.21224,0.0,0.0,85843,7029917,20202,347.98
1977503,21224,2022.08.10,0,0,19.77503,0.21224,0.0,0.0,85843,7029917,20202,347.98
1987385,21285,2022.08.11,9882,61,19.87385,0.21285,0.09882,0.00061,85843,7029917,20202,347.98
1987385,21285,2022.08.12,0,0,19.87385,0.21285,0.0,0.0,85843,7029917,20202,347.98
1987385,21285,2022.08.13,0,0,19.87385,0.21285,0.0,0.0,85843,7029917,20202,347.98
1987385,21285,2022.08.14,0,0,19.87385,0.21285,0.0,0.0,85843,7029917,20202,347.98
1987385,21285,2022.08.15,0,0,19.87385,0.21285,0.0,0.0,85843,7029917,20202,347.98
1987385,21285,2022.08.16,0,0,19.87385,0.21285,0.0,0.0,85843,7029917,20202,347.98
1987385,21285,2022.08.17,0,0,19.87385,0.21285,0.0,0.0,85843,7029917,20202,347.98
1996454,21342,2022.08.18,9069,57,19.96454,0.21342,0.09069,0.00057,85843,7029917,20202,347.98
1996454,21342,2022.08.19,0,0,19.96454,0.21342,0.0,0.0,85843,7029917,20202,347.98
1996454,21342,2022.08.20,0,0,19.96454,0.21342,0.0,0.0,85843,7029917,20202,347.98
1996454,21342,2022.08.21,0,0,19.96454,0.21342,0.0,0.0,85843,7029917,20202,347.98
1996454,21342,2022.08.22,0,0,19.96454,0.21342,0.0,0.0,85843,7029917,20202,347.98
1996454,21342,2022.08.23,0,0,19.96454,0.21342,0.0,0.0,85843,7029917,20202,347.98
1996454,21342,2022.08.24,0,0,19.96454,0.21342,0.0,0.0,85843,7029917,20202,347.98
2005250,21390,2022.08.25,8796,48,20.0525,0.2139,0.08796,0.00048,85843,7029917,20202,347.98
2005250,21390,2022.08.26,0,0,20.0525,0.2139,0.0,0.0,85843,7029917,20202,347.98
2005250,21390,2022.08.27,0,0,20.0525,0.2139,0.0,0.0,85843,7029917,20202,347.98
2005250,21390,2022.08.28,0,0,20.0525,0.2139,0.0,0.0,85843,7029917,20202,347.98
2005250,21390,2022.08.29,0,0,20.0525,0.2139,0.0,0.0,85843,7029917,20202,347.98
2005250,21390,2022.08.30,0,0,20.0525,0.2139,0.0,0.0,85843,7029917,20202,347.98
2005250,21390,2022.08.31,0,0,20.0525,0.2139,0.0,0.0,85843,7029917,20202,347.98
2013992,21463,2022.09.01,8742,73,20.13992,0.21463,0.08742,0.00073,85843,7029917,20202,347.98
2013992,21463,2022.09.02,0,0,20.13992,0.21463,0.0,0.0,85843,7029917,20202,347.98
2013992,21463,2022.09.03,0,0,20.13992,0.21463,0.0,0.0,85843,7029917,20202,347.98
2013992,21463,2022.09.04,0,0,20.13992,0.21463,0.0,0.0,85843,7029917,20202,347.98
2013992,21463,2022.09.05,0,0,20.13992,0.21463,0.0,0.0,85843,7029917,20202,347.98
2013992,21463,2022.09.06,0,0,20.13992,0.21463,0.0,0.0,85843,7029917,20202,347.98
2013992,21463,2022.09.07,0,0,20.13992,0.21463,0.0,0.0,85843,7029917,20202,347.98
2021331,21536,2022.09.08,7339,73,20.21331,0.21536,0.07339,0.00073,85843,7029917,20202,347.98
2021331,21536,2022.09.09,0,0,20.21331,0.21536,0.0,0.0,85843,7029917,20202,347.98
2021331,21536,2022.09.10,0,0,20.21331,0.21536,0.0,0.0,85843,7029917,20202,347.98
2021331,21536,2022.09.11,0,0,20.21331,0.21536,0.0,0.0,85843,7029917,20202,347.98
2021331,21536,2022.09.12,0,0,20.21331,0.21536,0.0,0.0,85843,7029917,20202,347.98
2021331,21536,2022.09.13,0,0,20.21331,0.21536,0.0,0.0,85843,7029917,20202,347.98
2021331,21536,2022.09.14,0,0,20.21331,0.21536,0.0,0.0,85843,7029917,20202,347.98
2030335,21588,2022.09.15,9004,52,20.30335,0.21588,0.09004,0.00052,85843,7029917,20202,347.98
2030335,21588,2022.09.16,0,0,20.30335,0.21588,0.0,0.0,85843,7029917,20202,347.98
2030335,21588,2022.09.17,0,0,20.30335,0.21588,0.0,0.0,85843,7029917,20202,347.98
2030335,21588,2022.09.18,0,0,20.30335,0.21588,0.0,0.0,85843,7029917,20202,347.98
2030335,21588,2022.09.19,0,0,20.30335,0.21588,0.0,0.0,85843,7029917,20202,347.98
2030335,21588,2022.09.20,0,0,20.30335,0.21588,0.0,0.0,85843,7029917,20202,347.98
2030335,21588,2022.09.21,0,0,20.30335,0.21588,0.0,0.0,85843,7029917,20202,347.98
2040602,21646,2022.09.22,10267,58,20.40602,0.21646,0.10267,0.00058,85843,7029917,20202,347.98
2040602,21646,2022.09.23,0,0,20.40602,0.21646,0.0,0.0,85843,7029917,20202,347.98
2040602,21646,2022.09.24,0,0,20.40602,0.21646,0.0,0.0,85843,7029917,20202,347.98
2040602,21646,2022.09.25,0,0,20.40602,0.21646,0.0,0.0,85843,7029917,20202,347.98
2040602,21646,2022.09.26,0,0,20.40602,0.21646,0.0,0.0,85843,7029917,20202,347.98
2040602,21646,2022.09.27,0,0,20.40602,0.21646,0.0,0.0,85843,7029917,20202,347.98
2040602,21646,2022.09.28,0,0,20.40602,0.21646,0.0,0.0,85843,7029917,20202,347.98
2050942,21706,2022.09.29,10340,60,20.50942,0.21706,0.1034,0.0006,85843,7029917,20202,347.98
2050942,21706,2022.09.30,0,0,20.50942,0.21706,0.0,0.0,85843,7029917,20202,347.98
2050942,21706,2022.10.01,0,0,20.50942,0.21706,0.0,0.0,85843,7029917,20202,347.98
2050942,21706,2022.10.02,0,0,20.50942,0.21706,0.0,0.0,85843,7029917,20202,347.98
2050942,21706,2022.10.03,0,0,20.50942,0.21706,0.0,0.0,85843,7029917,20202,347.98
2050942,21706,2022.10.04,0,0,20.50942,0.21706,0.0,0.0,85843,7029917,20202,347.98
2050942,21706,2022.10.05,0,0,20.50942,0.21706,0.0,0.0,85843,7029917,20202,347.98
2060884,21771,2022.10.06,9942,65,20.60884,0.21771,0.09942,0.00065,85843,7029917,20202,347.98
2060884,21771,2022.10.07,0,0,20.60884,0.21771,0.0,0.0,85843,7029917,20202,347.98
2060884,21771,2022.10.08,0,0,20.60884,0.21771,0.0,0.0,85843,7029917,20202,347.98
2060884,21771,2022.10.09,0,0,20.60884,0.21771,0.0,0.0,85843,7029917,20202,347.98
2060884,21771,2022.10.10,0,0,20.60884,0.21771,0.0,0.0,85843,7029917,20202,347.98
2060884,21771,2022.10.11,0,0,20.60884,0.21771,0.0,0.0,85843,7029917,20202,347.98
2060884,21771,2022.10.12,0,0,20.60884,0.21771,0.0,0.0,85843,7029917,20202,347.98
2069848,21841,2022.10.13,8964,70,20.69848,0.21841,0.08964,0.0007,85843,7029917,20202,347.98
2069848,21841,2022.10.14,0,0,20.69848,0.21841,0.0,0.0,85843,7029917,20202,347.98
2069848,21841,2022.10.15,0,0,20.69848,0.21841,0.0,0.0,85843,7029917,20202,347.98
2069848,21841,2022.10.16,0,0,20.69848,0.21841,0.0,0.0,85843,7029917,20202,347.98
2069848,21841,2022.10.17,0,0,20.69848,0.21841,0.0,0.0,85843,7029917,20202,347.98
2069848,21841,2022.10.18,0,0,20.69848,0.21841,0.0,0.0,85843,7029917,20202,347.98
2069848,21841,2022.10.19,0,0,20.69848,0.21841,0.0,0.0,85843,7029917,20202,347.98
2078225,21923,2022.10.20,8377,82,20.78225,0.21923,0.08377,0.00082,85843,7029917,20202,347.98
2078225,21923,2022.10.21,0,0,20.78225,0.21923,0.0,0.0,85843,7029917,20202,347.98
2078225,21923,2022.10.22,0,0,20.78225,0.21923,0.0,0.0,85843,7029917,20202,347.98
2078225,21923,2022.10.23,0,0,20.78225,0.21923,0.0,0.0,85843,7029917,20202,347.98
2078225,21923,2022.10.24,0,0,20.78225,0.21923,0.0,0.0,85843,7029917,20202,347.98
2078225,21923,2022.10.25,0,0,20.78225,0.21923,0.0,0.0,85843,7029917,20202,347.98
